"地区	","2025年	","2024年	","2023年	","2022年	","2021年	","2020年	","2019年	","2018年	","2017年	","2016年	"
"北京市	","	","80	","78	","81	","80	","77	","72	","70	","67	","66	"
"天津市	","	","49	","48	","45	","45	","43	","39	","37	","37	","33	"
"河北省	","	","37	","35	","33	","32	","31	","28	","25	","21	","19	"
"山西省	","	","31	","29	","28	","27	","26	","24	","23	","22	","21	"
"内蒙古自治区	","	","40	","38	","38	","36	","35	","33	","31	","28	","25	"
"辽宁省	","	","44	","40	","41	","40	","38	","36	","35	","32	","28	"
"吉林省	","	","43	","40	","40	","37	","36	","32	","30	","27	","24	"
"黑龙江省	","	","40	","45	","44	","42	","46	","40	","35	","31	","26	"
"上海市	","	","71	","70	","68	","66	","63	","61	","56	","54	","50	"
"江苏省	","	","37	","34	","33	","31	","29	","27	","24	","22	","21	"
"浙江省	","	","37	","36	","33	","32	","32	","28	","24	","22	","22	"
"安徽省	","	","31	","30	","29	","28	","27	","25	","23	","22	","20	"
"福建省	","	","30	","29	","24	","23	","22	","19	","17	","18	","18	"
"江西省	","	","31	","29	","25	","25	","24	","22	","19	","17	","15	"
"山东省	","	","36	","34	","34	","32	","30	","27	","24	","20	","19	"
"河南省	","	","32	","30	","24	","22	","21	","19	","17	","14	","14	"
"湖北省	","	","36	","34	","33	","33	","30	","27	","26	","24	","22	"
"湖南省	","	","32	","29	","28	","27	","25	","23	","22	","20	","19	"
"广东省	","	","49	","45	","45	","43	","43	","40	","37	","34	","32	"
"广西壮族自治区	","	","37	","35	","31	","30	","29	","27	","24	","20	","21	"
"海南省	","	","47	","47	","45	","42	","42	","42	","40	","41	","39	"
"重庆市	","	","36	","32	","30	","28	","27	","25	","24	","21	","20	"
"四川省	","	","38	","36	","33	","31	","29	","26	","24	","23	","23	"
"贵州省	","	","37	","36	","33	","30	","29	","28	","26	","25	","25	"
"云南省	","	","40	","38	","36	","35	","34	","34	","30	","29	","27	"
"西藏自治区	","	","44	","41	","42	","39	","36	","33	","34	","37	","30	"
"陕西省	","	","46	","43	","40	","39	","38	","34	","32	","30	","26	"
"甘肃省	","	","35	","33	","31	","29	","28	","26	","23	","22	","20	"
"青海省	","	","43	","41	","44	","44	","42	","40	","36	","30	","27	"
"宁夏回族自治区	","	","39	","36	","36	","35	","34	","29	","31	","30	","28	"
"新疆维吾尔自治区	","	","35	","33	","33	","32	","30	","29	","28	","26	","25	"
