"地区	","2025年	","2024年	","2023年	","2022年	","2021年	","2020年	","2019年	","2018年	","2017年	","2016年	"
"北京市	","	","4676848	","4410019	","3489973	","3135144	","2974157	","2851859	","2740103	","2690851	","2548433	"
"天津市	","	","3107823	","2959946	","2845710	","2512635	","2287717	","2134320	","2528761	","2411418	","3499551	"
"河北省	","	","7572826	","7035030	","6358675	","5703924	","4854544	","4385826	","3819916	","3509684	","3086608	"
"山西省	","	","2182517	","2175885	","2023083	","1862448	","1561790	","1380813	","1312531	","1122323	","976283	"
"内蒙古自治区	","	","2050766	","1919744	","1708541	","1547744	","1293714	","1183625	","1033594	","1082640	","1279853	"
"辽宁省	","	","4214636	","3922250	","3756732	","3672792	","3353222	","3102482	","3006014	","2749477	","2420637	"
"吉林省	","	","1190907	","1036767	","926041	","858433	","776448	","684086	","575015	","749958	","908602	"
"黑龙江省	","	","1155915	","1060212	","979976	","887690	","774634	","714862	","605680	","825854	","884925	"
"上海市	","	","8656895	","8110336	","7659941	","6983293	","6350087	","5906504	","5548768	","5399953	","4900778	"
"江苏省	","	","35623153	","33016934	","29936774	","27166319	","23816885	","22061581	","20245195	","18338832	","16575418	"
"浙江省	","	","19725780	","18275760	","17680564	","15916604	","13958988	","12742260	","11473921	","10301447	","9357877	"
"安徽省	","	","9993200	","9269647	","8206500	","7391200	","6394211	","5765371	","4973027	","4361175	","3709224	"
"福建省	","	","9915411	","9172900	","8485871	","7716534	","6669131	","5985139	","5249417	","4487934	","3882632	"
"江西省	","	","5190579	","4840718	","4396905	","3978466	","3460219	","3202151	","2677714	","2216865	","1797561	"
"山东省	","	","20071293	","18693400	","17287025	","15653402	","13656187	","12109485	","14184975	","15636785	","14150035	"
"河南省	","	","9450711	","9142432	","8455419	","7640132	","6855770	","6087153	","5289250	","4722542	","4096962	"
"湖北省	","	","9785961	","8956266	","7931580	","7235941	","6109588	","5865143	","5255194	","4689377	","4459622	"
"湖南省	","	","10010350	","9419834	","8588734	","7661149	","6645286	","5931485	","5167217	","4617716	","3929647	"
"广东省	","	","37052727	","34266367	","32177548	","29021849	","24999527	","23148566	","21072031	","18650313	","16762749	"
"广西壮族自治区	","	","1682355	","1551896	","1505736	","1370239	","1133332	","1044742	","891031	","935996	","827248	"
"海南省	","	","209323	","190844	","149370	","141545	","117021	","108154	","113708	","74815	","79819	"
"重庆市	","	","5221258	","4999041	","4793346	","4245267	","3725610	","3358918	","2992091	","2799986	","2374859	"
"四川省	","	","6414765	","5718223	","5300775	","4801710	","4276383	","3878572	","3423923	","3010846	","2572607	"
"贵州省	","	","1335748	","1261991	","1317509	","1210567	","1053574	","910206	","762280	","648576	","556853	"
"云南省	","	","2297399	","2101472	","1986681	","1764956	","1451454	","1297741	","1070172	","885588	","741847	"
"西藏自治区	","	","12792	","11538	","17043	","24782	","8944	","5574	","8625	","3186	","4003	"
"陕西省	","	","4059868	","3765593	","3544104	","3196867	","2684020	","2408037	","2165554	","1963697	","1844216	"
"甘肃省	","	","847316	","782290	","720007	","642948	","521334	","505544	","476151	","466912	","509228	"
"青海省	","	","156313	","151826	","149214	","138488	","103699	","93712	","67716	","83276	","77940	"
"宁夏回族自治区	","	","696630	","668838	","597053	","517577	","453491	","415733	","369910	","291101	","239624	"
"新疆维吾尔自治区	","	","915270	","811001	","641190	","541819	","391939	","441347	","448779	","400468	","390946	"
